117,3,OPC,NombrePestana,1,2,NULL,NULL,NULL,Derecha,#0D6EFD,White,1,0,2026-08-24 23:05:00.050,NULL,2026-08-24 23:05:00.050,NULL,2026-08-24 23:05:00.050
119,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:59.950,NULL,2026-08-17 14:26:59.950,NULL,2026-08-17 14:26:59.950
119,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:00.123,NULL,2026-08-17 14:27:00.123,NULL,2026-08-17 14:27:00.123
119,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:00.030,NULL,2026-08-17 14:27:00.030,NULL,2026-08-17 14:27:00.030
142,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:00.217,NULL,2026-08-17 14:27:00.217,NULL,2026-08-17 14:27:00.217
142,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:00.420,NULL,2026-08-17 14:27:00.420,NULL,2026-08-17 14:27:00.420
142,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:00.310,NULL,2026-08-17 14:27:00.310,NULL,2026-08-17 14:27:00.310
143,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:00.547,NULL,2026-08-17 14:27:00.547,NULL,2026-08-17 14:27:00.547
143,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:00.813,NULL,2026-08-17 14:27:00.813,NULL,2026-08-17 14:27:00.813
143,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:00.687,NULL,2026-08-17 14:27:00.687,NULL,2026-08-17 14:27:00.687
144,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:00.907,NULL,2026-08-17 14:27:00.907,NULL,2026-08-17 14:27:00.907
144,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.093,NULL,2026-08-17 14:27:01.093,NULL,2026-08-17 14:27:01.093
144,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.000,NULL,2026-08-17 14:27:01.000,NULL,2026-08-17 14:27:01.000
145,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.187,NULL,2026-08-17 14:27:01.187,NULL,2026-08-17 14:27:01.187
145,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.377,NULL,2026-08-17 14:27:01.377,NULL,2026-08-17 14:27:01.377
145,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.280,NULL,2026-08-17 14:27:01.280,NULL,2026-08-17 14:27:01.280
149,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.470,NULL,2026-08-17 14:27:01.470,NULL,2026-08-17 14:27:01.470
149,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.657,NULL,2026-08-17 14:27:01.657,NULL,2026-08-17 14:27:01.657
149,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.563,NULL,2026-08-17 14:27:01.563,NULL,2026-08-17 14:27:01.563
150,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.767,NULL,2026-08-17 14:27:01.767,NULL,2026-08-17 14:27:01.767
150,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.953,NULL,2026-08-17 14:27:01.953,NULL,2026-08-17 14:27:01.953
150,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:01.860,NULL,2026-08-17 14:27:01.860,NULL,2026-08-17 14:27:01.860
151,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:02.080,NULL,2026-08-17 14:27:02.080,NULL,2026-08-17 14:27:02.080
151,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:02.267,NULL,2026-08-17 14:27:02.267,NULL,2026-08-17 14:27:02.267
151,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:02.173,NULL,2026-08-17 14:27:02.173,NULL,2026-08-17 14:27:02.173
152,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:02.360,NULL,2026-08-17 14:27:02.360,NULL,2026-08-17 14:27:02.360
152,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:02.610,NULL,2026-08-17 14:27:02.610,NULL,2026-08-17 14:27:02.610
152,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:27:02.517,NULL,2026-08-17 14:27:02.517,NULL,2026-08-17 14:27:02.517
